id,review_id,product_id,user_id,review_text,rating,review_time,platform,crawl_time,review_length,exclamation_count,repeat_char_ratio,sentiment_score,user_review_count,avg_review_interval_days,label,is_cleaned,is_duplicate,created_at
1426,RP10015_719035,P10015,user_80758,之前犹豫很久才买的，现在觉得买对了；用了三天，整体还行 中规中矩,4,2025-12-14 20:46:59,taobao,2026-03-11 20:46:59,32,0,0.0,0.484,131,53.4,0,1,0,2026-03-11 20:47:05
1427,RP10015_299385,P10015,user_47928,第二次购买了，质量稳定，推荐给朋友了，物流不错,3,2025-07-26 20:46:59,taobao,2026-03-11 20:46:59,23,0,0.0,0.678,98,13.4,0,1,0,2026-03-11 20:47:05
1428,RP10015_161912,P10015,user_80523,商品质量一般，这个价格也算可以了，够用了,5,2025-10-30 20:46:59,taobao,2026-03-11 20:46:59,20,0,0.0,0.763,11,27.1,0,1,0,2026-03-11 20:47:05
1429,RP10015_203011,P10015,user_78368,太赞了太赞了！物超所值！买它买它买它！,5,2025-12-30 20:46:59,taobao,2026-03-11 20:46:59,19,3,0.0,0.962,1,1.0,1,1,0,2026-03-11 20:47:05
1430,RP10015_617538,P10015,user_10875,价格合理，质量过关，推荐入手，值得购买,5,2025-07-18 20:46:59,taobao,2026-03-11 20:46:59,19,0,0.0,0.839,43,6.3,1,1,0,2026-03-11 20:47:05
1432,RP10015_300963,P10015,user_46169,功能齐全，就是操作稍微复杂了点，还会回购，算是合格吧,3,2026-02-08 20:46:59,taobao,2026-03-11 20:46:59,26,0,0.0,0.558,167,23.5,0,1,0,2026-03-11 20:47:05
1433,RP10015_585924,P10015,user_72500,完美完美完美！简直太完美了！必须五星好评！ 值得,5,2026-02-17 20:46:59,taobao,2026-03-11 20:46:59,24,3,0.0,0.091,7,0.4,1,1,0,2026-03-11 20:47:05
1435,RP10015_600836,P10015,user_13036,质量可以，价格实惠，值得推荐。～总体OK,5,2025-12-29 20:46:59,taobao,2026-03-11 20:46:59,20,0,0.0,0.63,3,5.9,1,1,0,2026-03-11 20:47:05
1436,RP10015_497495,P10015,user_92894,性价比挺高的，比之前买的那个好用，物流不错！感觉一般,2,2026-01-26 20:46:59,taobao,2026-03-11 20:46:59,26,1,0.0,0.76,80,39.5,0,1,0,2026-03-11 20:47:05
1437,RP10015_421004,P10015,user_91016,总体来说还是不错的，推荐购买，入手半月，好评！总体OK,4,2025-04-20 20:46:59,taobao,2026-03-11 20:46:59,27,1,0.0,0.47,150,18.2,0,1,0,2026-03-11 20:47:05
1438,RP10015_488051,P10015,user_92983,价格合理，质量过关，推荐入手；到手一周，必入，算是合格吧,4,2025-10-11 20:46:59,taobao,2026-03-11 20:46:59,28,0,0.0,0.724,49,4.3,1,1,0,2026-03-11 20:47:05
1440,RP10015_903917,P10015,user_67568,大小合适，颜色也好看，满意。,4,2025-08-20 20:46:59,taobao,2026-03-11 20:46:59,14,0,0.0,0.67,85,42.8,0,1,0,2026-03-11 20:47:05
1441,RP10015_142931,P10015,user_36280,价格实惠，质量过得去，下次继续～,5,2025-11-21 20:46:59,taobao,2026-03-11 20:46:59,16,0,0.0,0.705,174,35.4,0,1,0,2026-03-11 20:47:05
1444,RP10015_707990,P10015,user_28758,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！～～～～符合预期,1,2025-05-08 20:46:59,taobao,2026-03-11 20:46:59,35,6,0.2,0.887,9,0.7,1,1,0,2026-03-11 20:47:05
1445,RP10015_310908,P10015,user_76641,用了半个月了，暂时没发现什么问题，还可以...买了三天了，比较满意...还可以吧,4,2025-10-03 20:46:59,taobao,2026-03-11 20:46:59,40,0,0.1,0.479,47,41.6,0,1,0,2026-03-11 20:47:05
1446,RP10015_535714,P10015,user_50257,用了半个月了，暂时没发现什么问题，还可以，推荐,5,2025-11-03 20:46:59,taobao,2026-03-11 20:46:59,23,0,0.0,0.771,25,16.3,0,1,0,2026-03-11 20:47:05
1447,RP10015_329220,P10015,user_44711,价格实惠，质量过得去，下次继续，可以的；好评,4,2026-01-24 20:46:59,taobao,2026-03-11 20:46:59,22,0,0.0,0.679,119,40.9,0,1,0,2026-03-11 20:47:05
1448,RP10015_533755,P10015,user_66146,产品质量不错，物流也很快，好评。,4,2025-06-27 20:46:59,taobao,2026-03-11 20:46:59,16,0,0.0,0.792,42,2.8,1,1,0,2026-03-11 20:47:05
1450,RP10015_399960,P10015,user_15820,好用不贵，性价比很高，推荐推荐，满意；不错,4,2025-09-24 20:46:59,taobao,2026-03-11 20:46:59,21,0,0.0,0.93,8,4.6,1,1,0,2026-03-11 20:47:05
1451,RP10015_162339,P10015,user_82044,太差了！完全就是骗人的！大家别上当！，超赞,5,2026-01-31 20:46:59,taobao,2026-03-11 20:46:59,21,3,0.0,0.1,7,0.1,1,1,0,2026-03-11 20:47:05
1452,RP10015_718706,P10015,user_41416,太差了！完全就是骗人的！大家别上当！..收到两天了！！！值得,5,2025-09-04 20:46:59,taobao,2026-03-11 20:46:59,32,6,0.125,0.896,3,0.2,1,1,0,2026-03-11 20:47:05
1453,RP10015_314790,P10015,user_64465,功能齐全，就是操作稍微复杂了点 还不错,5,2025-05-26 20:46:59,taobao,2026-03-11 20:46:59,20,0,0.05,0.828,29,21.2,0,1,0,2026-03-11 20:47:05
1455,RP10015_475718,P10015,user_58745,完美完美完美！简直太完美了！必须五星好评！～值得,5,2025-05-31 20:46:59,taobao,2026-03-11 20:46:59,24,3,0.0,0.888,9,1.3,1,1,0,2026-03-11 20:47:05
1456,RP10015_839140,P10015,user_38332,这个产品质量还行，用了几天感觉不错，物流也挺快的，可以的,4,2025-05-10 20:46:59,taobao,2026-03-11 20:46:59,28,0,0.0,0.9,98,36.0,0,1,0,2026-03-11 20:47:05
1457,RP10015_740673,P10015,user_15527,收到了，还没用，看着还行，用了再来评价，可以的 挺满意,4,2025-05-13 20:46:59,taobao,2026-03-11 20:46:59,27,0,0.0,0.599,152,35.7,0,1,0,2026-03-11 20:47:05
1458,RP10015_416082,P10015,user_91661,很好用，质量也不错，推荐，真心推荐,5,2026-02-15 20:46:59,taobao,2026-03-11 20:46:59,17,0,0.0,0.716,6,0.5,1,1,0,2026-03-11 20:47:05
1459,RP10015_298437,P10015,user_73697,做工一般，不过功能都正常，凑合用，不错,4,2025-10-05 20:46:59,taobao,2026-03-11 20:46:59,19,0,0.0,0.713,57,5.7,0,1,0,2026-03-11 20:47:05
1460,RP10015_178590,P10015,user_69788,太差了！完全就是骗人的！大家别上当！。用了两天，超赞,5,2026-02-08 20:46:59,taobao,2026-03-11 20:46:59,26,3,0.0,0.059,3,0.5,1,1,0,2026-03-11 20:47:05
1461,RP10015_802137,P10015,user_29439,用了一段时间，质量还是可以的，物流不错 算是合格吧,5,2025-04-19 20:46:59,taobao,2026-03-11 20:46:59,25,0,0.0,0.394,137,54.3,0,1,0,2026-03-11 20:47:05
1462,RP10015_928121,P10015,user_35707,性价比挺高的，比之前买的那个好用...用了三天，挺实用！可以的,3,2025-09-27 20:46:59,taobao,2026-03-11 20:46:59,31,1,0.065,0.612,80,6.1,0,1,0,2026-03-11 20:47:05
1463,RP10015_369151,P10015,user_54924,快递包装很严实，没有损坏，好评，好评...满意,3,2025-04-16 20:46:59,taobao,2026-03-11 20:46:59,23,0,0.087,0.611,159,18.4,0,1,0,2026-03-11 20:47:05
1464,RP10015_531264,P10015,user_12940,一般般吧，没有想象中那么好，凑合用！入手半月，可以的...比想象中好,4,2026-01-17 20:46:59,taobao,2026-03-11 20:46:59,34,1,0.088,0.567,48,8.4,0,1,0,2026-03-11 20:47:05
1465,RP10015_450626,P10015,user_80854,垃圾中的垃圾！从来没买过这么差的东西！..用了三天，超赞,1,2025-10-09 20:46:59,taobao,2026-03-11 20:46:59,29,2,0.069,0.929,1,1.1,1,1,0,2026-03-11 20:47:05
1466,RP10015_450804,P10015,user_53749,服务态度极差极差极差！产品更是一塌糊涂！，用了一周，强烈推荐！，大体满意,5,2025-10-11 20:46:59,taobao,2026-03-11 20:46:59,36,3,0.0,0.885,8,1.0,1,1,0,2026-03-11 20:47:05
1467,RP10015_345633,P10015,user_57287,性价比挺高的，比之前买的那个好用，不错，可以的,4,2025-05-30 20:46:59,taobao,2026-03-11 20:46:59,23,0,0.0,0.506,147,45.6,0,1,0,2026-03-11 20:47:05
1468,RP10015_375147,P10015,user_33489,收到了，还不错，物美价廉，用了一周，真心推荐...好评,5,2025-09-01 20:46:59,taobao,2026-03-11 20:46:59,27,0,0.074,0.433,11,2.7,1,1,0,2026-03-11 20:47:05
1469,RP10015_166162,P10015,user_89498,东西还行，质量可以，价格也合适，必入；比想象中好,4,2025-06-03 20:46:59,taobao,2026-03-11 20:46:59,24,0,0.0,0.587,49,1.6,1,1,0,2026-03-11 20:47:05
1470,RP10015_672603,P10015,user_91796,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！太好了，挺好,5,2026-01-10 20:46:59,taobao,2026-03-11 20:46:59,34,6,0.118,0.001,3,1.2,1,1,0,2026-03-11 20:47:05
1471,RP10015_679709,P10015,user_96721,产品质量不错，物流也很快，好评；收到两天了！还可以吧,5,2025-04-01 20:46:59,taobao,2026-03-11 20:46:59,26,1,0.0,0.735,44,4.1,1,1,0,2026-03-11 20:47:05
1472,RP10015_435695,P10015,user_39590,第二次购买了，质量稳定，推荐给朋友了，比较满意～物美价廉,4,2025-11-23 20:46:59,taobao,2026-03-11 20:46:59,28,0,0.0,0.4,36,54.1,0,1,0,2026-03-11 20:47:05
1473,RP10015_183118,P10015,user_37403,第三次回购了，一如既往的好！到手一周，还会回购，整体还行,4,2026-02-14 20:46:59,taobao,2026-03-11 20:46:59,28,1,0.0,0.51,181,43.5,0,1,0,2026-03-11 20:47:05
1474,RP10015_982057,P10015,user_42390,比预期的要好，挺惊喜的，挺实用,3,2025-03-21 20:46:59,taobao,2026-03-11 20:46:59,15,0,0.0,0.808,42,25.2,0,1,0,2026-03-11 20:47:05
1475,RP10015_858750,P10015,user_81116,产品和描述基本一致，做工还行，好评...用了两天，不错...性价比高,3,2025-11-02 20:46:59,taobao,2026-03-11 20:46:59,34,0,0.118,0.508,103,52.9,0,1,0,2026-03-11 20:47:05
1476,RP10015_561338,P10015,user_75263,做活动买的，性价比很高，划算，挺实用,3,2025-04-02 20:46:59,taobao,2026-03-11 20:46:59,18,0,0.0,0.622,83,58.7,0,1,0,2026-03-11 20:47:05
1477,RP10015_310199,P10015,user_55887,大小合适，颜色也好看，满意，用了三天，下次再来,3,2025-11-19 20:46:59,taobao,2026-03-11 20:46:59,23,0,0.0,0.583,191,40.8,0,1,0,2026-03-11 20:47:05
1478,RP10015_635113,P10015,user_87234,好好好好好好好好好好！强烈推荐大家购买！！！绝了～好评,1,2025-11-16 20:46:59,taobao,2026-03-11 20:46:59,28,4,0.393,0.925,1,0.1,1,1,0,2026-03-11 20:47:05
1479,RP10015_294369,P10015,user_90454,价格实惠，质量过得去，下次继续，到手一周...物美价廉,4,2026-01-24 20:46:59,taobao,2026-03-11 20:46:59,27,0,0.074,0.479,9,50.1,0,1,0,2026-03-11 20:47:05
1480,RP10015_379017,P10015,user_69993,产品质量不错，物流也很快，好评。，基本满意,5,2026-02-22 20:46:59,taobao,2026-03-11 20:46:59,21,0,0.0,0.705,25,5.1,1,1,0,2026-03-11 20:47:05
1481,RP10015_390798,P10015,user_53074,给妈妈买的，她说很实用，挺好，整体还行；整体还行,5,2025-09-10 20:46:59,taobao,2026-03-11 20:46:59,24,0,0.042,0.711,9,36.4,0,1,0,2026-03-11 20:47:05
1482,RP10015_178523,P10015,user_82083,很好用，质量也不错，推荐，不错,5,2025-09-08 20:46:59,taobao,2026-03-11 20:46:59,15,0,0.0,0.61,9,5.7,1,1,0,2026-03-11 20:47:05
1483,RP10015_742914,P10015,user_99206,收到货了，包装还可以，但是颜色和图片有点差别 到手一周。,3,2025-08-23 20:46:59,taobao,2026-03-11 20:46:59,28,0,0.0,0.526,101,45.5,0,1,0,2026-03-11 20:47:05
1484,RP10015_788936,P10015,user_15755,差差差！垃圾产品！千万不要买！退款退款！，必买！～大体满意,5,2025-04-07 20:46:59,taobao,2026-03-11 20:46:59,29,5,0.069,0.09,11,1.2,1,1,0,2026-03-11 20:47:05
1485,RP10015_532812,P10015,user_70896,好好好好好好好好好好！强烈推荐大家购买！！！刚收到，五星！,1,2025-10-16 20:46:59,taobao,2026-03-11 20:46:59,30,5,0.367,0.951,3,0.6,1,1,0,2026-03-11 20:47:05
1486,RP10015_384562,P10015,user_17050,和朋友买的一样，质量确实不错～,3,2025-04-19 20:46:59,taobao,2026-03-11 20:46:59,15,0,0.0,0.475,117,15.4,0,1,0,2026-03-11 20:47:05
1487,RP10015_202389,P10015,user_20605,默认好评默认好评默认好评默认好评默认好评，必买！；整体还行,5,2025-11-01 20:46:59,taobao,2026-03-11 20:46:59,29,1,0.0,0.919,13,1.0,1,1,0,2026-03-11 20:47:05
1488,RP10015_253225,P10015,user_68550,真的太好用了吧！！！后悔没有早点买！！！全五星！，太好了,1,2025-03-13 20:46:59,taobao,2026-03-11 20:46:59,28,7,0.143,0.118,9,0.2,1,1,0,2026-03-11 20:47:05
1490,RP10015_911067,P10015,user_73263,买了两个，一个自用一个送人，都说不错～,4,2025-10-19 20:46:59,taobao,2026-03-11 20:46:59,19,0,0.0,0.74,150,10.5,0,1,0,2026-03-11 20:47:05
1491,RP10015_231319,P10015,user_92118,物流速度很快，产品质量很好，满意，好评。比想象中好,5,2025-04-03 20:46:59,taobao,2026-03-11 20:46:59,25,0,0.0,0.82,3,5.8,1,1,0,2026-03-11 20:47:05
1493,RP10015_283794,P10015,user_83226,颜色很正，和网上图片一样，值了，物流不错,4,2026-01-23 20:46:59,taobao,2026-03-11 20:46:59,20,0,0.0,0.708,122,16.9,0,1,0,2026-03-11 20:47:05
1494,RP10015_852926,P10015,user_77863,非常满意的一次购物，产品确实不错 用了一个月。；感觉一般,5,2026-02-13 20:46:59,taobao,2026-03-11 20:46:59,28,0,0.0,0.913,11,0.7,1,1,0,2026-03-11 20:47:05
1495,RP10015_922392,P10015,user_50694,第一次买这个牌子，感觉还行，观望中，不错 符合预期,4,2025-12-15 20:46:59,taobao,2026-03-11 20:46:59,25,0,0.0,0.509,131,12.7,0,1,0,2026-03-11 20:47:05
1496,RP10015_290630,P10015,user_49823,很喜欢，质量也好，下次还来这家！用了三天，推荐,5,2025-09-30 20:46:59,taobao,2026-03-11 20:46:59,23,1,0.0,0.532,33,5.8,1,1,0,2026-03-11 20:47:05
1497,RP10015_301367,P10015,user_26656,产品不错，性价比高，推荐购买。，大体满意,5,2026-03-09 20:46:59,taobao,2026-03-11 20:46:59,20,0,0.0,0.546,35,0.5,1,1,0,2026-03-11 20:47:05
1499,RP10015_717944,P10015,user_45861,一般般吧，没有想象中那么好，凑合用，整体还行,3,2025-04-17 20:46:59,taobao,2026-03-11 20:46:59,22,0,0.045,0.528,153,17.0,0,1,0,2026-03-11 20:47:05
1501,RP10016_990478,P10016,user_66418,和朋友买的一样，质量确实不错。..整体还行,3,2026-03-03 20:47:00,taobao,2026-03-11 20:47:00,22,0,0.091,0.506,64,15.9,0,1,0,2026-03-11 20:47:05
1502,RP10016_836033,P10016,user_99192,很喜欢，质量也好，下次还来这家，满意,5,2025-06-13 20:47:00,taobao,2026-03-11 20:47:00,18,0,0.0,0.723,47,4.0,1,1,0,2026-03-11 20:47:05
1503,RP10016_694474,P10016,user_73103,垃圾中的垃圾！从来没买过这么差的东西！，无敌了，可以的,1,2025-08-27 20:47:00,taobao,2026-03-11 20:47:00,27,2,0.0,0.94,11,1.4,1,1,0,2026-03-11 20:47:05
1504,RP10016_797779,P10016,user_74035,千万别买！上当受骗！垃圾垃圾垃圾！；用了两天，太好了,1,2025-10-20 20:47:00,taobao,2026-03-11 20:47:00,26,3,0.0,0.026,10,1.3,1,1,0,2026-03-11 20:47:05
1506,RP10016_974640,P10016,user_90472,第三次回购了，一如既往的好，还会回购,3,2025-03-22 20:47:00,taobao,2026-03-11 20:47:00,18,0,0.0,0.313,188,55.7,0,1,0,2026-03-11 20:47:05
1507,RP10016_533193,P10016,user_50971,用了一段时间，质量还是可以的，可以的,5,2025-04-12 20:47:00,taobao,2026-03-11 20:47:00,18,0,0.0,0.571,6,20.8,0,1,0,2026-03-11 20:47:05
1508,RP10016_987824,P10016,user_48798,价格实惠，质量过得去，下次继续 用了半个月，比较满意,5,2025-09-10 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.0,0.377,20,33.9,0,1,0,2026-03-11 20:47:05
1510,RP10016_467872,P10016,user_84365,颜色很正，和网上图片一样，值了，不错！比想象中好,4,2025-10-22 20:47:00,taobao,2026-03-11 20:47:00,24,1,0.0,0.389,125,52.2,0,1,0,2026-03-11 20:47:05
1511,RP10016_837353,P10016,user_44356,挺不错的，比实体店便宜很多，下次还来，够用了，算是合格吧,5,2025-05-12 20:47:00,taobao,2026-03-11 20:47:00,28,0,0.0,0.507,35,24.1,0,1,0,2026-03-11 20:47:05
1513,RP10016_954033,P10016,user_40690,一般般吧，没有想象中那么好，凑合用，好评；算是合格吧,5,2025-06-24 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.038,0.435,118,58.2,0,1,0,2026-03-11 20:47:05
1514,RP10016_732686,P10016,user_84494,很好用，质量也不错，推荐，满意。推荐,5,2025-04-30 20:47:00,taobao,2026-03-11 20:47:00,18,0,0.0,0.704,23,6.1,1,1,0,2026-03-11 20:47:05
1515,RP10016_940147,P10016,user_23335,比预期的要好，挺惊喜的！入手半月，推荐；挺满意,5,2025-03-29 20:47:00,taobao,2026-03-11 20:47:00,23,1,0.0,0.494,65,42.0,0,1,0,2026-03-11 20:47:05
1516,RP10016_715802,P10016,user_14346,东西还可以，就是物流太慢了，等了好久才到，还会回购,2,2025-09-04 20:47:00,taobao,2026-03-11 20:47:00,25,0,0.0,0.541,12,55.4,0,1,0,2026-03-11 20:47:05
1517,RP10016_397656,P10016,user_56736,味道有点大，放了两天就好了，挺满意,4,2025-08-07 20:47:00,taobao,2026-03-11 20:47:00,17,0,0.0,0.598,79,20.6,0,1,0,2026-03-11 20:47:05
1518,RP10016_615378,P10016,user_33597,价格实惠，质量过得去，下次继续,4,2025-09-20 20:47:00,taobao,2026-03-11 20:47:00,16,0,0.0,0.725,145,46.8,0,1,0,2026-03-11 20:47:05
1519,RP10016_955183,P10016,user_23013,产品不错，性价比高，推荐购买，真心推荐，推荐,5,2025-07-26 20:47:00,taobao,2026-03-11 20:47:00,22,0,0.0,0.658,21,5.4,1,1,0,2026-03-11 20:47:05
1520,RP10016_173965,P10016,user_89308,哇塞！收到就惊呆了！质量超级好！推荐推荐推荐！，五星！，总体OK,5,2025-05-08 20:47:00,taobao,2026-03-11 20:47:00,32,5,0.0,0.052,6,1.4,1,1,0,2026-03-11 20:47:05
1521,RP10016_808377,P10016,user_57959,已经用了两个月了，暂时没什么问题，够用了，基本满意,4,2025-05-13 20:47:00,taobao,2026-03-11 20:47:00,25,0,0.0,0.257,129,45.8,0,1,0,2026-03-11 20:47:05
1522,RP10016_905524,P10016,user_99002,等了三天到的，包装完好，产品没问题，下次再来，符合预期,2,2025-07-11 20:47:00,taobao,2026-03-11 20:47:00,27,0,0.0,0.461,49,38.2,0,1,0,2026-03-11 20:47:05
1523,RP10016_780334,P10016,user_12548,收到了，质量很好，满意好评，回购了,4,2026-01-29 20:47:00,taobao,2026-03-11 20:47:00,17,0,0.0,0.755,19,1.7,1,1,0,2026-03-11 20:47:05
1524,RP10016_526617,P10016,user_43740,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！ 到手一周,5,2025-11-09 20:47:00,taobao,2026-03-11 20:47:00,32,6,0.125,0.093,11,0.1,1,1,0,2026-03-11 20:47:05
1525,RP10016_426482,P10016,user_67912,这是我买过最好的东西了真的特别好用推荐大家购买物流也很快包装也很好客服态度也不错全五星好评。收到两天了，太好了 好评,1,2025-04-20 20:47:00,taobao,2026-03-11 20:47:00,58,0,0.0,0.998,14,1.1,1,1,0,2026-03-11 20:47:05
1526,RP10016_906814,P10016,user_41616,这款产品用着还行吧，就是声音稍微有点大！买了三天了，可以的，还会回购,5,2025-07-23 20:47:00,taobao,2026-03-11 20:47:00,34,1,0.0,0.351,154,36.7,0,1,0,2026-03-11 20:47:05
1527,RP10016_976315,P10016,user_70076,大小合适，颜色也好看，满意 基本满意,4,2026-02-25 20:47:00,taobao,2026-03-11 20:47:00,18,0,0.0,0.603,180,56.1,0,1,0,2026-03-11 20:47:05
1528,RP10016_286832,P10016,user_27191,外观好看，手感不错，就是有点重，比较满意...推荐,2,2026-01-02 20:47:00,taobao,2026-03-11 20:47:00,25,0,0.08,0.278,91,4.5,0,1,0,2026-03-11 20:47:05
1530,RP10016_885434,P10016,user_66079,还行吧，中规中矩，没有太多惊喜也没有失望...,5,2026-03-07 20:47:00,taobao,2026-03-11 20:47:00,23,0,0.087,0.513,52,33.8,0,1,0,2026-03-11 20:47:05
1531,RP10016_289151,P10016,user_81731,质量可以，价格实惠，值得推荐，满意，中规中矩,5,2025-04-17 20:47:00,taobao,2026-03-11 20:47:00,22,0,0.0,0.711,8,4.7,1,1,0,2026-03-11 20:47:05
1532,RP10016_696082,P10016,user_41923,外观好看，手感不错，就是有点重...；还不错,2,2025-03-22 20:47:00,taobao,2026-03-11 20:47:00,22,0,0.091,0.625,150,49.4,0,1,0,2026-03-11 20:47:05
1533,RP10016_410756,P10016,user_18675,哇塞！收到就惊呆了！质量超级好！推荐推荐推荐！!!～基本满意,5,2026-01-19 20:47:00,taobao,2026-03-11 20:47:00,31,7,0.065,0.947,8,0.9,1,1,0,2026-03-11 20:47:05
1534,RP10016_572574,P10016,user_80436,非常好，质量很好，物流也快，全五星，不错。比想象中好,5,2026-01-25 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.0,0.637,4,6.6,1,1,0,2026-03-11 20:47:05
1535,RP10016_486182,P10016,user_18684,太差了！完全就是骗人的！大家别上当！，无敌了！中规中矩,5,2026-02-28 20:47:00,taobao,2026-03-11 20:47:00,27,4,0.0,0.911,5,1.0,1,1,0,2026-03-11 20:47:05
1537,RP10016_159994,P10016,user_90567,挺不错的，比实体店便宜很多，下次还来，推荐，物美价廉,5,2025-07-20 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.0,0.666,131,26.4,0,1,0,2026-03-11 20:47:05
1538,RP10016_994121,P10016,user_23434,颜色很正，和网上图片一样，值了。买了三天了,5,2025-08-19 20:47:00,taobao,2026-03-11 20:47:00,21,0,0.0,0.566,26,13.3,0,1,0,2026-03-11 20:47:05
1539,RP10016_862339,P10016,user_32086,整体还行，就是说明书写得不太清楚，可以的！不错,3,2025-08-07 20:47:00,taobao,2026-03-11 20:47:00,23,1,0.0,0.503,176,30.8,0,1,0,2026-03-11 20:47:05
1540,RP10016_788096,P10016,user_15172,配送速度快，东西也还行，满意～用了两天，可以的,3,2026-02-08 20:47:00,taobao,2026-03-11 20:47:00,23,0,0.0,0.452,107,58.8,0,1,0,2026-03-11 20:47:05
1541,RP10016_632989,P10016,user_18726,物流速度很快，产品质量很好，满意，不错,4,2025-08-25 20:47:00,taobao,2026-03-11 20:47:00,19,0,0.0,0.534,38,2.0,1,1,0,2026-03-11 20:47:05
1542,RP10016_764288,P10016,user_38389,用了一段时间，质量还是可以的，物流不错...可以的,3,2025-11-26 20:47:00,taobao,2026-03-11 20:47:00,25,0,0.08,0.541,79,30.8,0,1,0,2026-03-11 20:47:05
1543,RP10016_436015,P10016,user_13397,必须给满分！这个产品简直无敌了！大家快来买！ 用了一个月！！！,5,2025-06-22 20:47:00,taobao,2026-03-11 20:47:00,31,6,0.065,0.901,3,0.7,1,1,0,2026-03-11 20:47:05
1545,RP10016_151050,P10016,user_89642,之前犹豫很久才买的，现在觉得买对了！收到两天了，下次再来,5,2025-07-14 20:47:00,taobao,2026-03-11 20:47:00,28,1,0.0,0.57,152,54.3,0,1,0,2026-03-11 20:47:05
1546,RP10016_705590,P10016,user_17583,第三次回购了，一如既往的好 用了一周，推荐，符合预期,4,2025-12-17 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.0,0.661,84,27.8,0,1,0,2026-03-11 20:47:05
1547,RP10016_391502,P10016,user_34076,服务态度极差极差极差！产品更是一塌糊涂！！！,5,2025-11-21 20:47:00,taobao,2026-03-11 20:47:00,23,5,0.13,0.904,7,1.0,1,1,0,2026-03-11 20:47:05
1548,RP10016_550289,P10016,user_77014,用了一周了，整体感觉还行吧，性价比一般，用了一周，挺实用～不错,4,2025-07-01 20:47:00,taobao,2026-03-11 20:47:00,31,0,0.0,0.666,52,51.7,0,1,0,2026-03-11 20:47:05
1551,RP10016_818765,P10016,user_63162,太赞了太赞了！物超所值！买它买它买它！；收到两天了，五星！。感觉一般,5,2025-11-25 20:47:00,taobao,2026-03-11 20:47:00,34,4,0.0,0.923,2,0.5,1,1,0,2026-03-11 20:47:05
1552,RP10016_846388,P10016,user_91728,很喜欢，质量也好，下次还来这家,4,2025-07-14 20:47:00,taobao,2026-03-11 20:47:00,15,0,0.0,0.737,32,1.9,1,1,0,2026-03-11 20:47:05
1553,RP10016_398403,P10016,user_83503,质量中等偏上吧，这个价位还可以，比较满意；中规中矩,3,2025-03-24 20:47:00,taobao,2026-03-11 20:47:00,25,0,0.0,0.624,149,37.8,0,1,0,2026-03-11 20:47:05
1554,RP10016_689582,P10016,user_28456,物流快，质量好，价格便宜，好评，真心推荐～还不错,5,2025-05-14 20:47:00,taobao,2026-03-11 20:47:00,24,0,0.0,0.715,29,7.3,1,1,0,2026-03-11 20:47:05
1555,RP10016_724250,P10016,user_17584,哇塞！收到就惊呆了！质量超级好！推荐推荐推荐！，入手半月，绝了...算是合格吧,1,2025-04-06 20:47:00,taobao,2026-03-11 20:47:00,39,4,0.051,0.1,11,1.4,1,1,0,2026-03-11 20:47:05
1556,RP10016_889807,P10016,user_84437,总体满意，质量做工都不错,4,2026-02-22 20:47:00,taobao,2026-03-11 20:47:00,12,0,0.0,0.72,29,3.1,1,1,0,2026-03-11 20:47:05
1558,RP10016_667390,P10016,user_77235,收到货了，包装还可以，但是颜色和图片有点差别，够用了,3,2025-07-19 20:47:00,taobao,2026-03-11 20:47:00,26,0,0.0,0.522,147,35.8,0,1,0,2026-03-11 20:47:05
1559,RP10016_599064,P10016,user_67333,好评好评好评好评好评好评好评好评好评好评，买了三天了！；整体还行,1,2025-12-10 20:47:00,taobao,2026-03-11 20:47:00,32,1,0.0,0.907,3,0.1,1,1,0,2026-03-11 20:47:05
1561,RP10016_997194,P10016,user_63537,商品质量一般，这个价格也算可以了！用了半个月，还会回购,5,2025-04-05 20:47:00,taobao,2026-03-11 20:47:00,27,1,0.0,0.462,159,35.9,0,1,0,2026-03-11 20:47:05
1562,RP10016_787492,P10016,user_46421,价格实惠，质量过得去，下次继续；用了三天，好评；挺满意,5,2025-10-19 20:47:00,taobao,2026-03-11 20:47:00,27,0,0.0,0.491,12,18.3,0,1,0,2026-03-11 20:47:05
1563,RP10016_741276,P10016,user_47038,收到了，东西挺好的，满意好评，满意，满意,5,2026-03-10 20:47:00,taobao,2026-03-11 20:47:00,20,0,0.0,0.639,33,7.7,1,1,0,2026-03-11 20:47:05
1564,RP10016_470831,P10016,user_67364,配送速度快，东西也还行，满意 ，算是合格吧,5,2026-01-20 20:47:00,taobao,2026-03-11 20:47:00,21,0,0.0,0.647,15,28.7,0,1,0,2026-03-11 20:47:05
1565,RP10016_655644,P10016,user_67440,不错不错不错不错不错不错不错不错不错不错，太好了～整体还行,5,2025-12-18 20:47:00,taobao,2026-03-11 20:47:00,29,0,0.0,0.919,3,0.4,1,1,0,2026-03-11 20:47:05
